city,date,postal_code,price,streetname,url,amenities,appartment_type,balcony_terrace,bathroom_amenities,bathrooms_amount,build_year,construction_type,delivery,external_storage,floor,floors_amount,heating_type,heating,isolation,kvk_insurance,kvk_monthly_payment,kvk_registration,kvk_repair_plan,kvk_reserve_funds,kvk_yearly_meeting,living_size,location,outside_size,parking,roof,rooms_amount,status,volume,warm_water
Hoogkarspel,2022-05-23,1616 EG ,325000,Dahliastraat 122,https://mijn.makelaarsland.nl/woning-details/2773011,"Elektra, Water",,,"Ligbad, douche, toilet",1,1971.0,Bestaande bouw,In overleg,,,,"Remeha uit 2009, Eigendom",Cv-ketel,Grotendeels dubbelglas,,,,,,,123,"Aan rustige weg, In woonwijk",,"Openbaar parkeren, Op eigen terrein",Zadeldak bedekt met pannen,7,Beschikbaar,525,Cv-ketel
De Meern,2022-05-23,3454 RB ,465000,Evenaar 41,https://mijn.makelaarsland.nl/woning-details/2773010,Voorzien van elektra,,,"Douche, toilet",1,1992.0,Bestaande bouw,In overleg,8,,,"Nefit uit 2014, Eigendom",Cv-ketel,Geen isolatie,,,,,,,110,"Aan rustige weg, In woonwijk",2,Openbaar parkeren,Zadeldak bedekt met pannen,4,Beschikbaar,368,Cv-ketel
Alkmaar,2022-05-23,1825 TL ,275000,Europaplein 15,https://mijn.makelaarsland.nl/woning-details/2773009,"Mechanische ventilatie, TV kabel, Lift","Appartement, Portiekflat",Balkon aanwezig,2 douches,1,2008.0,Bestaande bouw,In overleg,5,1e woonlaag,7,"Intergas uit 2008, Eigendom",Cv-ketel,"Dubbel glas, Volledig geïsoleerd",Nee,130,Nee,Nee,Nee,Nee,79,,6,Openbaar parkeren,Plat dak,3,Beschikbaar,259,Cv-ketel
Capelle aan den IJssel,2022-05-23,2903 HP ,210000,Rivierweg 210,https://mijn.makelaarsland.nl/woning-details/2773008,"Mechanische ventilatie, TV kabel, Lift","Appartement, Bovenwoning",Balkon aanwezig,,1,1995.0,Bestaande bouw,In overleg,5,1e woonlaag,1,,Cv-ketel,Dubbel glas,Ja,161,Ja,Ja,Ja,Ja,59,In centrum,6,Parkeervergunningen,Plat dak bedekt met bitumineuze dakbedekking,2,Beschikbaar,178,Cv-ketel
Hilversum,2022-05-23,1215 RA ,300000,Banckertlaan 199,https://mijn.makelaarsland.nl/woning-details/2773007,,"Appartement, Tussenverdieping",,,,1963.0,Bestaande bouw,In overleg,,0e woonlaag,1,,,,Nee,,Nee,Nee,Nee,Nee,76,,,,,4,Beschikbaar,244,
Dordrecht,2022-05-23,3314 VW ,325000,Willem Marisstraat 34,https://mijn.makelaarsland.nl/woning-details/2773006,Voorzien van elektra,,,"Douche, toilet",1,2008.0,Bestaande bouw,In overleg,5,,,"Intergas uit 2008, Eigendom",Cv-ketel,Volledig geïsoleerd,,,,,,,85,"Aan rustige weg, In woonwijk",,Openbaar parkeren,Zadeldak bedekt met pannen,4,Beschikbaar,356,Cv-ketel
Papendrecht,2022-05-23,3351 AK ,750000,Veerdam 14,https://mijn.makelaarsland.nl/woning-details/2773005,Voorzien van elektra,,Dakterras aanwezig,"Ligbad, douche, 2 toiletten",2,1928.0,Bestaande bouw,In overleg,16,,,"Remeha Calenta 35s uit 2014, Eigendom",Cv-ketel,Geen isolatie,,,,,,,165,"In centrum, In woonwijk",,Op eigen terrein,Schilddak bedekt met pannen,6,Beschikbaar,550,Elektrische boiler eigendom
Weert,2022-05-23,6001 BW ,375000,Sint Catharinastraat 1,https://mijn.makelaarsland.nl/woning-details/2773004,Elektra,,,Douche,1,1954.0,Bestaande bouw,In overleg,16,,,"Nefit uit 2017, Eigendom",Cv-ketel,Dubbel glas,,,,,,,107,"Aan rustige weg, In centrum, In woonwijk",30,"Parkeervergunningen, Op eigen terrein",Zadeldak bedekt met pannen,5,Beschikbaar,537,"Cv-ketel, Geiser eigendom"
Haarlem,2022-05-23,2014 JG ,750000,Boogstraat 5,https://mijn.makelaarsland.nl/woning-details/2773002,Voorzien van elektra,,,"Ligbad, douche, toilet",1,2018.0,Bestaande bouw,In overleg,5,,,,Vloerverwarming geheel,Volledig geïsoleerd,,,,,,,121,"Aan rustige weg, In woonwijk",,Op afgesloten terrein,Zadeldak bedekt met pannen,5,Beschikbaar,434,Cv-ketel
Etten-Leur,2022-05-23,4872 TM ,275000,Nobelaerstraat 4,https://mijn.makelaarsland.nl/woning-details/2773000,Voorzien van elektra,,,"Jacuzzi, ligbad, douche",1,1957.0,Bestaande bouw,In overleg,13,,,"HR uit 2014, Eigendom",Cv-ketel,"Dakisolatie, Dubbel glas",,,,,,,90,"In centrum, In woonwijk",,Openbaar parkeren,Zadeldak bedekt met pannen,3,Beschikbaar,332,Cv-ketel
Steenwijk,2022-05-23,8332 KW ,349000,Moeraslanden 2,https://mijn.makelaarsland.nl/woning-details/2772999,"Elektra, Elektrische deur",,,"Ligbad, douche, toilet",1,1988.0,Bestaande bouw,In overleg,,,,"Nefit trendline HRC30 CW5 uit 2016, Eigendom",Cv-ketel,"Dakisolatie, Muurisolatie, Vloerisolatie, Dubbel glas",,,,,,,96,"Aan rustige weg, In woonwijk",,Op eigen terrein,Zadeldak,5,Beschikbaar,445,Cv-ketel
's-Gravenhage,2022-05-23,2582 VC ,850000,Van Beverningkstraat 97,https://mijn.makelaarsland.nl/woning-details/2772998,,"Appartement, Bovenwoning",,,,1914.0,Bestaande bouw,In overleg,,2e woonlaag,2,,Cv-ketel,"Dakisolatie, Muurisolatie, Dubbel glas",Nee,135,Nee,Nee,Nee,Nee,144,"Aan rustige weg, In woonwijk",40,"Openbaar parkeren, Betaald parkeren, Parkeervergunningen",Plat dak bedekt met bitumineuze dakbedekking,6,Beschikbaar,491,Cv-ketel
Lelystad,2022-05-23,8226 TA ,350000,Pauwenburg 44,https://mijn.makelaarsland.nl/woning-details/2772997,Voorzien van elektra,,,"Ligbad, douche, toilet",2,2002.0,Bestaande bouw,In overleg,8,,,,Stadsverwarming,,,,,,,,106,,,Openbaar parkeren,Plat dak bedekt met bitumineuze dakbedekking,4,Beschikbaar,334,
Alphen aan den Rijn,2022-05-23,2408 MK ,575000,Costa Ricastraat 127,https://mijn.makelaarsland.nl/woning-details/2772996,Voorzien van elektra,,,"Ligbad, douche",2,1994.0,Bestaande bouw,In overleg,20,,,,Cv-ketel,"Dubbel glas, Volledig geïsoleerd",,,,,,,152,In woonwijk,14,"Openbaar parkeren, Op eigen terrein",Schilddak bedekt met pannen,4,Beschikbaar,544,Cv-ketel
Deurne,2022-05-23,5751 VP ,279000,Maassingel 76,https://mijn.makelaarsland.nl/woning-details/2772995,Voorzien van elektra,,,"Douche, toilet",1,1972.0,Bestaande bouw,In overleg,6,,,"ATAG uit 2020, Eigendom",Cv-ketel,Geen isolatie,,,,,,,113,In woonwijk,,Openbaar parkeren,Zadeldak bedekt met pannen,5,Beschikbaar,395,Cv-ketel
Utrecht,2021-11-24,3511 AZ,1350,Oudegracht 150 Bis B,https://mijn.makelaarsland.nl/woning-details/2613263,,"Appartement, Bovenwoning","Dakterras aanwezig, balkon aanwezig","Ligbad, 2 douches",2,1450.0,Bestaande bouw,In overleg,,0e woonlaag,2,,Cv-ketel,,Nee,,Nee,Nee,Nee,Nee,230,In centrum,50,"Openbaar parkeren, Betaald parkeren, Parkeervergunningen",,6,Beschikbaar,783,Cv-ketel
Utrecht,2021-11-24,3582 SX,325000,Flamingostraat 16,https://mijn.makelaarsland.nl/woning-details/2612999,Voorzien van elektra,"Appartement, Benedenwoning",,Douche,1,1931.0,Bestaande bouw,In overleg,,1e woonlaag,1,"Intergas HR eco uit 2016, Eigendom",Cv-ketel,Dubbel glas,Nee,,Nee,Nee,Nee,Nee,51,"Aan rustige weg, In woonwijk",,"Openbaar parkeren, Betaald parkeren","Samengesteld dak bedekt met pannen, bitumineuze dakbedekking",2,Beschikbaar,202,Cv-ketel
Utrecht,2021-11-24,3523 HM,35000,Huis ten Boschlaan 4,https://mijn.makelaarsland.nl/woning-details/2612983,,,,,,,Bestaande bouw,In overleg,,,,,,,,,,,,,,,,,,,Beschikbaar,,
Utrecht,2021-11-24,3572 KM,399000,Van Esveldstraat 217,https://mijn.makelaarsland.nl/woning-details/2612929,"Elektra, Elektrische deur","Appartement, Portiekflat",Balkon aanwezig,Douche,1,2001.0,Bestaande bouw,In overleg,4,4e woonlaag,1,,Stadsverwarming,"Dakisolatie, Muurisolatie, Vloerisolatie, Dubbel glas, Volledig geïsoleerd",Nee,,Nee,Nee,Nee,Nee,84,"In woonwijk, Vrij uitzicht",5,"Op eigen terrein, Op afgesloten terrein",Plat dak bedekt met bitumineuze dakbedekking,4,Beschikbaar,253,
Utrecht,2021-11-24,3521 TM,519000,Van der Goesstraat 80,https://mijn.makelaarsland.nl/woning-details/2612878,"Mechanische ventilatie, TV kabel, Zonnepanelen, Natuurlijke ventilatie",,Dakterras aanwezig,"Ligbad, douche, toilet",1,1935.0,Bestaande bouw,In overleg,5,,,"Nefit uit 2011, Eigendom",Cv-ketel,"Dakisolatie, Vloerisolatie, Dubbel glas",,,,,,,104,In woonwijk,7,"Betaald parkeren, Parkeervergunningen",,6,Beschikbaar,303,Cv-ketel
Utrecht,2021-11-24,3552 CP,375000,Royaards van den Hamkade 50,https://mijn.makelaarsland.nl/woning-details/2612848,"TV kabel, Glasvezel kabel",,,"Ligbad, 2 douches, toilet",1,1920.0,Bestaande bouw,In overleg,8,,,,Cv-ketel,,,,,,,,78,"Aan rustige weg, In woonwijk",,,Samengesteld dak,3,Beschikbaar,329,Cv-ketel
Utrecht,2021-11-24,3541 DA,550000,Grauwaartsingel 498,https://mijn.makelaarsland.nl/woning-details/2612772,Voorzien van elektra,"Appartement, Portiekflat",Balkon aanwezig,Toilet,1,2018.0,Bestaande bouw,In overleg,11,2e woonlaag,1,,Warmte terugwininstallatie,Geen isolatie,Ja,150,Ja,Ja,Ja,Ja,112,In centrum,12,Parkeergarage,Zadeldak bedekt met kunststof,4,Beschikbaar,375,Geen warm water
Utrecht,2021-11-24,3553 HJ,225000,Sweder van Zuylenweg 102,https://mijn.makelaarsland.nl/woning-details/2612727,TV kabel,"Appartement, Benedenwoning",,,,1935.0,Bestaande bouw,In overleg,4,1e woonlaag,1,"Remeha uit 2010, Eigendom",Cv-ketel,Dubbel glas,Ja,140,Ja,Ja,Ja,Ja,32,"Aan drukke weg, In woonwijk",,Openbaar parkeren,Samengesteld dak bedekt met pannen,1,Beschikbaar,123,Cv-ketel
Utrecht,2021-11-24,3525 VA,565000,Julianaweg 39,https://mijn.makelaarsland.nl/woning-details/2612527,Voorzien van elektra,,,"Douche, toilet",1,1936.0,Bestaande bouw,In overleg,12,,,"Intergas Kombi Kompakt HR22 uit 2003, Eigendom",Cv-ketel,"Muurisolatie, Vloerisolatie, Gedeeltelijk dubbel glas",,,,,,,90,"Aan rustige weg, In woonwijk",,Openbaar parkeren,Zadeldak bedekt met pannen,5,Beschikbaar,317,Cv-ketel
Utrecht,2021-11-24,3581 MK,275000,Oosterstraat 17 B,https://mijn.makelaarsland.nl/woning-details/2612400,Voorzien van elektra,"Appartement, Bovenwoning",Balkon aanwezig,"Douche, toilet",1,1910.0,Bestaande bouw,In overleg,5,3e woonlaag,1,"Bosch VRC uit 1997, Eigendom","Cv-ketel, Warmtepomp",HR-glas,Ja,75,Ja,Ja,Ja,Ja,42,In woonwijk,5,Betaald parkeren,Mansardedak bedekt met pannen,2,Beschikbaar,137,Cv-ketel
Utrecht,2021-11-24,3554 WC,199000,Lumeystraat 49,https://mijn.makelaarsland.nl/woning-details/2612377,TV kabel,"Appartement, Portiekflat",Balkon aanwezig,Douche,1,1979.0,Bestaande bouw,In overleg,6,2e woonlaag,1,"Nefit uit 2017, Eigendom",Cv-ketel,Dubbel glas,Ja,84,Ja,Ja,Ja,Ja,43,"Aan rustige weg, In woonwijk, Vrij uitzicht",4,Openbaar parkeren,Zadeldak bedekt met pannen,2,Beschikbaar,149,Cv-ketel
Utrecht,2021-11-24,3555 EM,285000,Burgemeester Norbruislaan 266,https://mijn.makelaarsland.nl/woning-details/2612366,"Rolluiken, TV kabel","Appartement, Galerijflat",Balkon aanwezig,,1,1955.0,Bestaande bouw,In overleg,5,1e woonlaag,1,"Intergas CW4 uit 2019, Eigendom",Cv-ketel,Dubbel glas,Ja,92,Ja,Ja,Ja,Ja,64,Vrij uitzicht,5,Openbaar parkeren,Plat dak bedekt met bitumineuze dakbedekking,2,Beschikbaar,208,Cv-ketel
Utrecht,2021-11-24,3525 AR,595000,Camminghaplantsoen 63,https://mijn.makelaarsland.nl/woning-details/2612317,,,Dakterras aanwezig,Ligbad,1,2018.0,Bestaande bouw,In overleg,7,,,,Cv-ketel,Volledig geïsoleerd,,,,,,,136,,21,"Op eigen terrein, Op afgesloten terrein",Plat dak,4,Beschikbaar,472,Centrale Voorziening
Utrecht,2021-10-26,3543 EB,300000,Louis Armstronglaan 624,https://mijn.makelaarsland.nl/woning-details/2585588,Mechanische ventilatie,"Appartement, Benedenwoning",,Douche,1,2019.0,Bestaande bouw,In overleg,7,0e woonlaag,1,,Stadsverwarming,Volledig geïsoleerd,Ja,109,Ja,Ja,Ja,Ja,51,,,Openbaar parkeren,Plat dak,2,Beschikbaar,207,Centrale Voorziening
Utrecht,2021-10-26,3527 HX,265000,Beneluxlaan 152,https://mijn.makelaarsland.nl/woning-details/2585642,Voorzien van elektra,"Appartement, Galerijflat",Balkon aanwezig,Douche,1,,Bestaande bouw,In overleg,6,8e woonlaag,10,,Stadsverwarming,Geen isolatie,Ja,145,Ja,Ja,Ja,Ja,75,"Aan drukke weg, Vrij uitzicht",5,Openbaar parkeren,Plat dak bedekt met bitumineuze dakbedekking,3,Beschikbaar,240,"Elektrische boiler huur, Stadsverwarming"
Utrecht,2021-10-26,3532 VK,575000,Bosboom Toussaintstraat 19,https://mijn.makelaarsland.nl/woning-details/2585653,Dakraam,,,"Douche, toilet",1,1928.0,Bestaande bouw,In overleg,7,,,"HR Vaillant uit 2006, Eigendom",Cv-ketel,"Dakisolatie, Vloerisolatie, Dubbel glas",,,,,,,122,"Aan rustige weg, In woonwijk, Vrij uitzicht",,"Openbaar parkeren, Betaald parkeren",Zadeldak bedekt met pannen,5,Beschikbaar,432,Cv-ketel
Utrecht,2021-10-26,3514 XM,695000,Van Swindenstraat 3,https://mijn.makelaarsland.nl/woning-details/2585656,"Elektra, Water, Elektrische deur",,"Dakterras aanwezig, balkon aanwezig","2 douches, 2 toiletten",2,1930.0,Bestaande bouw,In overleg,,,,,Cv-ketel,Dubbel glas,,,,,,,132,"Aan rustige weg, In woonwijk",8,Betaald parkeren,Plat dak bedekt met bitumineuze dakbedekking,4,Beschikbaar,602,Cv-ketel
Utrecht,2021-10-26,3571 KW,900000,Eykmanhof 6,https://mijn.makelaarsland.nl/woning-details/2585668,,,,"Ligbad, 2 douches, 2 toiletten",2,2017.0,Bestaande bouw,In overleg,,,,,Warmtepomp,"Dubbel glas, Volledig geïsoleerd",,,,,,,183,"Aan park, Aan rustige weg, In woonwijk",,Betaald parkeren,Plat dak,7,Beschikbaar,688,Cv-ketel
Utrecht,2021-10-26,3583 JP,1475,Stadhouderslaan 104,https://mijn.makelaarsland.nl/woning-details/2585685,,,Balkon aanwezig,"Ligbad, 2 douches, toilet",2,1910.0,Bestaande bouw,In overleg,7,,,"Atag uit 2020, Eigendom",Cv-ketel,,,,,,,,287,,18,,Plat dak bedekt met bitumineuze dakbedekking,10,Beschikbaar,1146,Cv-ketel
Utrecht,2021-10-26,3513 TH,375000,1e Daalsedijk 200,https://mijn.makelaarsland.nl/woning-details/2585714,"Mechanische ventilatie, TV kabel",,,Toilet,1,1906.0,Bestaande bouw,In overleg,,,,"Atag uit 2011, Eigendom","Cv-ketel, Vloerverwarming gedeeltelijk","Dakisolatie, Gedeeltelijk dubbel glas",,,,,,,65,In woonwijk,,"Betaald parkeren, Parkeervergunningen",Plat dak bedekt met bitumineuze dakbedekking,3,Beschikbaar,188,Cv-ketel
Utrecht,2021-10-26,3583 RG,440000,Pieter de Hooghstraat 11,https://mijn.makelaarsland.nl/woning-details/2585740,"TV kabel, Natuurlijke ventilatie",,,,1,1913.0,Bestaande bouw,In overleg,,,,"Remeha Avanta uit 2011, Eigendom",Cv-ketel,"Dakisolatie, Muurisolatie, Dubbel glas, Volledig geïsoleerd",,,,,,,64,"Aan rustige weg, In woonwijk",,"Openbaar parkeren, Betaald parkeren",Zadeldak bedekt met pannen,3,Beschikbaar,242,Cv-ketel
Utrecht,2021-10-26,3532 CZ,575000,Louis Couperusstraat 36,https://mijn.makelaarsland.nl/woning-details/2585755,"TV kabel, Buitenzonwering, Rookkanaal, Frans balkon",,Frans balkon aanwezig,"Ligbad, toilet",1,1935.0,Bestaande bouw,In overleg,4,,,"Nefit uit 2005, Eigendom",Cv-ketel,"Dakisolatie, Vloerisolatie, Dubbel glas",,,,,,,108,In woonwijk,,"Betaald parkeren, Parkeervergunningen","Samengesteld dak bedekt met pannen, bitumineuze dakbedekking",4,Beschikbaar,379,Cv-ketel
Utrecht,2021-10-26,3522 HR,375000,Jutfaseweg 202 A,https://mijn.makelaarsland.nl/woning-details/2585797,"Mechanische ventilatie, TV kabel, Lift","Appartement, Benedenwoning",,Ligbad,1,2015.0,Bestaande bouw,In overleg,,1e woonlaag,1,"HR uit 2015, Eigendom",Cv-ketel,"Dakisolatie, Muurisolatie, Vloerisolatie, Dubbel glas, Volledig geïsoleerd",Ja,90,Ja,Ja,Ja,Ja,59,,4,"Openbaar parkeren, Betaald parkeren, Parkeervergunningen",Plat dak bedekt met bitumineuze dakbedekking,3,Beschikbaar,243,Cv-ketel
Utrecht,2021-10-26,3515 XN,349000,Jan van den Doemstraat 67,https://mijn.makelaarsland.nl/woning-details/2585807,,"Appartement, Bovenwoning",Balkon aanwezig,Douche,1,1925.0,Bestaande bouw,In overleg,,3e woonlaag,1,"Intergas uit 2012, Eigendom",Cv-ketel,Dubbel glas,Ja,72,Ja,Ja,Ja,Ja,60,"Aan rustige weg, In woonwijk",3,Betaald parkeren,Plat dak bedekt met bitumineuze dakbedekking,3,Beschikbaar,201,Cv-ketel
Utrecht,2021-10-26,3531 CZ,229000,Riouwstraat 62 c,https://mijn.makelaarsland.nl/woning-details/2585862,Natuurlijke ventilatie,"Appartement, Tussenverdieping",,"Douche, toilet",1,1956.0,Bestaande bouw,Direct,,1e woonlaag,1,,"Cv-ketel, Blokverwarming","Dakisolatie, Muurisolatie, Vloerisolatie, Dubbel glas, Volledig geïsoleerd",Ja,100,Ja,Ja,Ja,Ja,31,"In centrum, In woonwijk",,"Betaald parkeren, Parkeervergunningen",Samengesteld dak bedekt met pannen,2,Beschikbaar,109,"Cv-ketel, Centrale Voorziening"
Utrecht,2021-10-26,3531 PV,258000,Balistraat 59 b,https://mijn.makelaarsland.nl/woning-details/2585877,"Mechanische ventilatie, Natuurlijke ventilatie","Appartement, Tussenverdieping",,Douche,1,1956.0,Bestaande bouw,Direct,,1e woonlaag,1,,"Cv-ketel, Blokverwarming","Dakisolatie, Muurisolatie, Dubbel glas",Ja,100,Ja,Ja,Ja,Ja,38,"In centrum, In woonwijk",,"Betaald parkeren, Parkeervergunningen",Samengesteld dak bedekt met pannen,3,Beschikbaar,145,"Cv-ketel, Centrale Voorziening"
Utrecht,2021-10-26,3526 RP,395000,Alexander de Grotelaan 236,https://mijn.makelaarsland.nl/woning-details/2586064,Voorzien van elektra,,,"Ligbad, douche, toilet",1,,Bestaande bouw,In overleg,16,,,"Vaillant uit 2011, Eigendom","Cv-ketel, Vloerverwarming gedeeltelijk",,,,,,,,107,In woonwijk,,Openbaar parkeren,Plat dak bedekt met bitumineuze dakbedekking,4,Beschikbaar,347,Cv-ketel
Utrecht,2021-10-26,3513 BT,450000,Singeldwarsstraat 38 Bis,https://mijn.makelaarsland.nl/woning-details/2583547,,"Appartement, Bovenwoning",Dakterras aanwezig,"Douche, toilet",1,1915.0,Bestaande bouw,In overleg,,2e woonlaag,3,,Cv-ketel,,Ja,105,Ja,Ja,Ja,Ja,114,"Aan rustige weg, In woonwijk",12,"Betaald parkeren, Parkeervergunningen",Mansardedak bedekt met pannen,6,Beschikbaar,473,Cv-ketel
Utrecht,2021-10-26,3521 XG,435000,Coornhertstraat 59,https://mijn.makelaarsland.nl/woning-details/2583842,,,,Douche,1,1915.0,Bestaande bouw,In overleg,,,,"Intergas HR uit 2018, Eigendom",Cv-ketel,Dubbel glas,,,,,,,76,"Aan rustige weg, In woonwijk",,Parkeervergunningen,Plat dak bedekt met bitumineuze dakbedekking,3,Beschikbaar,296,Cv-ketel
Utrecht,2021-10-26,3522 BC,350000,Rijnlaan 45 a,https://mijn.makelaarsland.nl/woning-details/2584620,,"Appartement, Benedenwoning",,,1,1919.0,Bestaande bouw,In overleg,5,1e woonlaag,1,"Nefit, Eigendom",Cv-ketel,"Muurisolatie, Dubbel glas",Ja,10,Ja,Ja,Ja,Ja,83,In woonwijk,,Openbaar parkeren,Plat dak,4,Beschikbaar,319,Cv-ketel
Utrecht,2021-10-26,3511 NW,1600,Oudegracht 288 B,https://mijn.makelaarsland.nl/woning-details/2584705,"Lift, Airconditioning",,Dakterras aanwezig,"Douche, toilet",2,1325.0,Bestaande bouw,In overleg,,,,"Vaillant combi uit 2017, Eigendom",Cv-ketel,"Dakisolatie, Vloerisolatie, Gedeeltelijk dubbel glas, Geen spouw",,,,,,,285,"Aan water, In centrum, Vrij uitzicht, Aan vaarwater",43,"Betaald parkeren, Parkeervergunningen",Samengesteld dak bedekt met pannen,8,Beschikbaar,990,Cv-ketel
Utrecht,2021-10-26,3527 BA,400000,Attleeplantsoen 30,https://mijn.makelaarsland.nl/woning-details/2585256,Voorzien van elektra,,,Douche,1,1957.0,Bestaande bouw,In overleg,9,,,"2018, Eigendom",Cv-ketel,"Dakisolatie, Muurisolatie, Dubbel glas",,,,,,,106,"In woonwijk, Vrij uitzicht",,Openbaar parkeren,Plat dak bedekt met bitumineuze dakbedekking,5,Beschikbaar,390,Cv-ketel
Utrecht,2021-10-26,3554 VL,240000,Cornelis Dirkszstraat 16,https://mijn.makelaarsland.nl/woning-details/2585257,TV kabel,"Appartement, Benedenwoning",,Douche,1,1936.0,Bestaande bouw,In overleg,9,1e woonlaag,1,,Cv-ketel,Dubbel glas,Ja,40,Ja,Ja,Ja,Ja,33,"Aan rustige weg, In woonwijk",,Openbaar parkeren,Zadeldak bedekt met pannen,2,Beschikbaar,135,Cv-ketel
Utrecht,2021-10-26,3543 HR,365000,Walter Kollolaan 187,https://mijn.makelaarsland.nl/woning-details/2585272,Voorzien van elektra,"Appartement, Portiekflat",Balkon aanwezig,Douche,1,2003.0,Bestaande bouw,In overleg,11,5e woonlaag,1,,Stadsverwarming,"Dakisolatie, Muurisolatie, HR-glas",Ja,,Ja,Ja,Ja,Ja,74,In woonwijk,10,"Openbaar parkeren, Op eigen terrein",Lessenaarsdak bedekt met bitumineuze dakbedekking,3,Beschikbaar,337,Centrale Voorziening
Utrecht,2021-10-26,3512 KC,1295,Herenstraat 4 K,https://mijn.makelaarsland.nl/woning-details/2582888,"Mechanische ventilatie, Alarminstallatie, TV kabel, Lift, Dakraam","Appartement, Penthouse",Dakterras aanwezig,"Ligbad, douche, toilet",1,1922.0,Bestaande bouw,In overleg,1,2e woonlaag,1,,"Cv-ketel, Stadsverwarming, Vloerverwarming gedeeltelijk","Dakisolatie, Gedeeltelijk dubbel glas",Ja,600,Ja,Ja,Ja,Ja,256,"In centrum, Beschutte ligging",30,"Betaald parkeren, Parkeervergunningen",Samengesteld dak bedekt met leisteen,5,Beschikbaar,1522,Elektrische boiler eigendom
Utrecht,2021-10-26,3522 XL,345000,Merwedestraat 49,https://mijn.makelaarsland.nl/woning-details/2582945,,,,Douche,,1928.0,Bestaande bouw,In overleg,,,,,Gaskachels,,,,,,,,73,In woonwijk,,Openbaar parkeren,Zadeldak bedekt met pannen,4,Beschikbaar,206,Geiser eigendom
Utrecht,2021-10-26,3531 PZ,400000,Balistraat 78,https://mijn.makelaarsland.nl/woning-details/2582950,"Mechanische ventilatie, Glasvezel kabel, Zonnepanelen",,,Douche,1,1915.0,Bestaande bouw,In overleg,,,,Remeha Avanta uit 2012,Cv-ketel,"Dakisolatie, Dubbel glas",,,,,,,82,"Aan rustige weg, In woonwijk",,"Betaald parkeren, Parkeervergunningen",Samengesteld dak,4,Beschikbaar,303,Cv-ketel
Utrecht,2021-10-26,3554 HW,389000,Prinses Ireneplateau 111,https://mijn.makelaarsland.nl/woning-details/2583060,Voorzien van elektra,"Appartement, Galerijflat",Frans balkon aanwezig,"Ligbad, douche, toilet",1,2005.0,Bestaande bouw,In overleg,5,6e woonlaag,1,,Stadsverwarming,Volledig geïsoleerd,Ja,172,Ja,Ja,Ja,Ja,105,"Aan park, Aan rustige weg, In woonwijk, Vrij uitzicht",,Op afgesloten terrein,Plat dak bedekt met bitumineuze dakbedekking,4,Beschikbaar,318,Stadsverwarming
Utrecht,2021-10-26,3531 XB,345000,Bataviastraat 63,https://mijn.makelaarsland.nl/woning-details/2583146,"Mechanische ventilatie, TV kabel","Appartement, Bovenwoning",Balkon aanwezig,,1,1930.0,Bestaande bouw,In overleg,,0e woonlaag,1,"Remeha Avanta uit 2020, Eigendom",Cv-ketel,,Ja,60,Ja,Ja,Ja,Ja,68,In woonwijk,7,"Openbaar parkeren, Betaald parkeren",Plat dak bedekt met bitumineuze dakbedekking,3,Beschikbaar,236,Cv-ketel
Utrecht,2021-10-26,3531 TN,249000,Billitonkade 142,https://mijn.makelaarsland.nl/woning-details/2583149,,,,,,,Bestaande bouw,In overleg,6,,,,Cv-ketel,,,,,,,,30,,,"Openbaar parkeren, Betaald parkeren",Plat dak bedekt met bitumineuze dakbedekking,2,Beschikbaar,100,Cv-ketel
Utrecht,2021-10-26,3531 XB,319000,Bataviastraat 65,https://mijn.makelaarsland.nl/woning-details/2583329,,"Appartement, Bovenwoning",Balkon aanwezig,Douche,1,1938.0,Bestaande bouw,In overleg,,1e woonlaag,1,"Intergas uit 2011, Eigendom",Cv-ketel,Gedeeltelijk dubbel glas,Ja,60,Ja,Ja,Ja,Ja,58,"Aan rustige weg, In woonwijk",5,Openbaar parkeren,Plat dak,3,Beschikbaar,205,Cv-ketel
Utrecht,2021-10-26,3533 GP,629000,Robert Schumannstraat 24,https://mijn.makelaarsland.nl/woning-details/2583525,Voorzien van elektra,,,"Douche, toilet",1,1923.0,Bestaande bouw,In overleg,,,,,Gaskachels,"Gedeeltelijk dubbel glas, Voorzetramen",,,,,,,98,"Aan drukke weg, In woonwijk",,Betaald parkeren,Zadeldak bedekt met pannen,3,Beschikbaar,370,Geen warm water
Utrecht,2021-10-26,3514 EB,399000,Nieuwe Koekoekstraat 45,https://mijn.makelaarsland.nl/woning-details/2586223,,"Appartement, Benedenwoning",,Douche,1,1904.0,Bestaande bouw,In overleg,,1e woonlaag,2,"Nefit uit 2017, Eigendom",Cv-ketel,Dubbel glas,Ja,,Ja,Ja,Ja,Ja,84,"Aan rustige weg, In woonwijk",,Betaald parkeren,"Plat dak bedekt met pannen, bitumineuze dakbedekking",4,Beschikbaar,259,Cv-ketel
Utrecht,2021-10-26,3532 HX,350000,Vleutenseweg 438,https://mijn.makelaarsland.nl/woning-details/2586321,"TV kabel, Dakraam, Natuurlijke ventilatie",,,"Douche, toilet",1,1931.0,Bestaande bouw,In overleg,1,,,,Cv-ketel,Gedeeltelijk dubbel glas,,,,,,,80,In woonwijk,6,"Openbaar parkeren, Betaald parkeren, Parkeervergunningen",Dwarskap bedekt met pannen,4,Beschikbaar,311,Cv-ketel
